case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status
mask_robustness__p043__scratch_thin__variant_02,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_02_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__scratch_thin__variant_02_restored_opencv_telea.png,0.5105104999965988,True,ok,,1,9386,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_02_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__scratch_thin__variant_02_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__scratch_thin__variant_03,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_03_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__scratch_thin__variant_03_restored_opencv_telea.png,0.4225431999657303,True,ok,,1,9437,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_03_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__scratch_thin__variant_03_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__scratch_thin__variant_04,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_04_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__scratch_thin__variant_04_restored_opencv_telea.png,0.4332688000285998,True,ok,,1,9378,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_04_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__scratch_thin__variant_04_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
mask_robustness__p043__scratch_thin__variant_05,mask_robustness,p043,,,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_05_mask.png,data\processed\restored\opencv_telea\mask_robustness\mask_robustness__p043__scratch_thin__variant_05_restored_opencv_telea.png,0.4990708999685012,True,ok,,1,8269,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_05_mask.png,data/processed/restored/lama/mask_robustness/mask_robustness__p043__scratch_thin__variant_05_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__dirt_dust__mild,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__mild_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__dirt_dust__mild_restored_opencv_telea.png,0.5875181999872439,True,ok,,1,1700,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__mild_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__dirt_dust__mild_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__dirt_dust__moderate,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__moderate_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__dirt_dust__moderate_restored_opencv_telea.png,0.584148499998264,True,ok,,1,5611,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__moderate_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__dirt_dust__moderate_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__dirt_dust__severe,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__severe_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__dirt_dust__severe_restored_opencv_telea.png,0.6130859999684617,True,ok,,1,13471,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__dirt_dust__severe_degraded.png,data/processed/masks/synthetic_degradation/p001__dirt_dust__severe_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__dirt_dust__severe_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__partial_transparency__mild,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__mild_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__partial_transparency__mild_restored_opencv_telea.png,0.6282345000072382,True,ok,,1,31896,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__mild_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__partial_transparency__mild_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__partial_transparency__moderate,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__moderate_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__partial_transparency__moderate_restored_opencv_telea.png,0.7724220000091009,True,ok,,1,99854,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__moderate_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__partial_transparency__moderate_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__severe_degraded.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__severe_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__partial_transparency__severe_restored_opencv_telea.png,1.1984656999702563,True,ok,,1,315211,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__partial_transparency__severe_degraded.png,data/processed/masks/synthetic_degradation/p001__partial_transparency__severe_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__partial_transparency__severe_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__water_stain__mild,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain__mild_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__water_stain__mild_restored_opencv_telea.png,0.6001731000142172,True,ok,,1,4554,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__mild_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain__mild_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__water_stain__mild_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__water_stain__moderate,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain__moderate_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__water_stain__moderate_restored_opencv_telea.png,0.6038759999792092,True,ok,,1,4540,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain__moderate_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__water_stain__moderate_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__water_stain__severe,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__severe_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain__severe_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__water_stain__severe_restored_opencv_telea.png,0.5971464000176638,True,ok,,1,2745,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__severe_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain__severe_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__water_stain__severe_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p001__water_stain_dirt__moderate,synthetic_degradation,p001,,,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain_dirt__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain_dirt__moderate_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p001__water_stain_dirt__moderate_restored_opencv_telea.png,0.6589980999706313,True,ok,,1,50320,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain_dirt__moderate_degraded.png,data/processed/masks/synthetic_degradation/p001__water_stain_dirt__moderate_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p001__water_stain_dirt__moderate_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p018__dirt_dust__mild,synthetic_degradation,p018,,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__dirt_dust__mild_degraded.png,data/processed/masks/synthetic_degradation/p018__dirt_dust__mild_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p018__dirt_dust__mild_restored_opencv_telea.png,0.4367726999917067,True,ok,,1,1309,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__dirt_dust__mild_degraded.png,data/processed/masks/synthetic_degradation/p018__dirt_dust__mild_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p018__dirt_dust__mild_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p018__dirt_dust__moderate,synthetic_degradation,p018,,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__dirt_dust__moderate_degraded.png,data/processed/masks/synthetic_degradation/p018__dirt_dust__moderate_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p018__dirt_dust__moderate_restored_opencv_telea.png,0.4298507000203244,True,ok,,1,4655,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__dirt_dust__moderate_degraded.png,data/processed/masks/synthetic_degradation/p018__dirt_dust__moderate_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p018__dirt_dust__moderate_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p018__dirt_dust__severe,synthetic_degradation,p018,,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__dirt_dust__severe_degraded.png,data/processed/masks/synthetic_degradation/p018__dirt_dust__severe_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p018__dirt_dust__severe_restored_opencv_telea.png,0.4324843999929726,True,ok,,1,11404,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__dirt_dust__severe_degraded.png,data/processed/masks/synthetic_degradation/p018__dirt_dust__severe_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p018__dirt_dust__severe_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p018__partial_transparency__mild,synthetic_degradation,p018,,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__partial_transparency__mild_degraded.png,data/processed/masks/synthetic_degradation/p018__partial_transparency__mild_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p018__partial_transparency__mild_restored_opencv_telea.png,0.445203399984166,True,ok,,1,23341,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__partial_transparency__mild_degraded.png,data/processed/masks/synthetic_degradation/p018__partial_transparency__mild_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p018__partial_transparency__mild_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
synthetic_degradation__p018__partial_transparency__moderate,synthetic_degradation,p018,,,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__partial_transparency__moderate_degraded.png,data/processed/masks/synthetic_degradation/p018__partial_transparency__moderate_effect_mask.png,data\processed\restored\opencv_telea\synthetic_degradation\synthetic_degradation__p018__partial_transparency__moderate_restored_opencv_telea.png,0.5421319000306539,True,ok,,1,67754,data/processed/clean/p018_clean.png,data/processed/degraded/synthetic_degradation/p018__partial_transparency__moderate_degraded.png,data/processed/masks/synthetic_degradation/p018__partial_transparency__moderate_effect_mask.png,data/processed/restored/lama/synthetic_degradation/synthetic_degradation__p018__partial_transparency__moderate_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
