source_case_key,candidate_seed,candidate_id,dataset_name,case_id,painting_id,mask_type,prompt_variant_id,prompt_template_name,prompt_variant_family,prompt_variant_order,prompt,prompt_metadata_fields_used,prompt_metadata_missing_fields,prompt_metadata_missing_count,runtime_seconds,mean_abs_diff,max_abs_diff,validation_passed_bool,restored_path,generic_candidate_id,generic_runtime_seconds,generic_mean_abs_diff,generic_max_abs_diff,generic_validation_passed,generic_restored_path,delta_mean_abs_diff_vs_generic,abs_delta_mean_abs_diff_vs_generic,delta_runtime_seconds_vs_generic
synthetic_degradation__p043_discolouration_severe,2026,sd__syn__p043__discolouration__p04_full_context__s2026__d3511f09db,synthetic_degradation,p043__discolouration__severe,p043,discolouration,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.590965600000343,12.567160712348093,207.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__discolouration__p04_full_context__s2026__d3511f09db__restored_stable_diffusion_inpainting.png,sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54,10.116024200004176,12.601203070746529,194.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__discolouration__p00_generic__s2026__dc6f828e54__restored_stable_diffusion_inpainting.png,-0.034042358398435724,0.034042358398435724,-0.5250586000038329
synthetic_degradation__p043_fading_severe,2026,sd__syn__p043__fading__p01_style_period__s2026__beb282bcc7,synthetic_degradation,p043__fading__severe,p043,fading,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.557854200000293,9.087242409035012,168.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__fading__p01_style_period__s2026__beb282bcc7__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading__p00_generic__s2026__cc97f68a01,10.210037000011653,9.110092728226274,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading__p00_generic__s2026__cc97f68a01__restored_stable_diffusion_inpainting.png,-0.022850319191261903,0.022850319191261903,-0.6521828000113601
synthetic_degradation__p043_fading_severe,2026,sd__syn__p043__fading__p02_artist__s2026__66be51e397,synthetic_degradation,p043__fading__severe,p043,fading,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.52224330000172,9.6093179208261,172.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__fading__p02_artist__s2026__66be51e397__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading__p00_generic__s2026__cc97f68a01,10.210037000011653,9.110092728226274,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading__p00_generic__s2026__cc97f68a01__restored_stable_diffusion_inpainting.png,0.4992251925998268,0.4992251925998268,-0.6877937000099319
synthetic_degradation__p043_fading_severe,2026,sd__syn__p043__fading__p03_artist_style_p__s2026__9255561c0b,synthetic_degradation,p043__fading__severe,p043,fading,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.50037429999793,9.693749886971933,170.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__fading__p03_artist_style_p__s2026__9255561c0b__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading__p00_generic__s2026__cc97f68a01,10.210037000011653,9.110092728226274,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading__p00_generic__s2026__cc97f68a01__restored_stable_diffusion_inpainting.png,0.5836571587456589,0.5836571587456589,-0.7096627000137232
synthetic_degradation__p043_fading_severe,2026,sd__syn__p043__fading__p04_full_context__s2026__5656e5d54e,synthetic_degradation,p043__fading__severe,p043,fading,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.63957090000622,8.98549058702257,168.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__fading__p04_full_context__s2026__5656e5d54e__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading__p00_generic__s2026__cc97f68a01,10.210037000011653,9.110092728226274,174.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading__p00_generic__s2026__cc97f68a01__restored_stable_diffusion_inpainting.png,-0.12460214120370416,0.12460214120370416,-0.570466100005433
synthetic_degradation__p043_fading_discolouration_moderate,2026,sd__syn__p043__fading_discolouration__p01_style_period__s2026__05f4bc65b9,synthetic_degradation,p043__fading_discolouration__moderate,p043,fading_discolouration,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.53598860000784,6.092538904260706,190.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__fading_discolouration__p01_style_period__s2026__05f4bc65b9__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb,10.09724840000854,6.186119362160012,189.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb__restored_stable_diffusion_inpainting.png,-0.09358045789930625,0.09358045789930625,-0.5612598000007001
synthetic_degradation__p043_fading_discolouration_moderate,2026,sd__syn__p043__fading_discolouration__p02_artist__s2026__7ca8d59615,synthetic_degradation,p043__fading_discolouration__moderate,p043,fading_discolouration,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.530643199992484,6.92783044885706,193.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__fading_discolouration__p02_artist__s2026__7ca8d59615__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb,10.09724840000854,6.186119362160012,189.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb__restored_stable_diffusion_inpainting.png,0.7417110866970482,0.7417110866970482,-0.5666052000160562
synthetic_degradation__p043_fading_discolouration_moderate,2026,sd__syn__p043__fading_discolouration__p03_artist_style_p__s2026__29f524efe6,synthetic_degradation,p043__fading_discolouration__moderate,p043,fading_discolouration,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.514104500005487,6.751402113172743,194.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__fading_discolouration__p03_artist_style_p__s2026__29f524efe6__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb,10.09724840000854,6.186119362160012,189.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb__restored_stable_diffusion_inpainting.png,0.565282751012731,0.565282751012731,-0.5831439000030532
synthetic_degradation__p043_fading_discolouration_moderate,2026,sd__syn__p043__fading_discolouration__p04_full_context__s2026__f66b62cfa1,synthetic_degradation,p043__fading_discolouration__moderate,p043,fading_discolouration,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.509762199988472,6.462157637984665,178.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__fading_discolouration__p04_full_context__s2026__f66b62cfa1__restored_stable_diffusion_inpainting.png,sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb,10.09724840000854,6.186119362160012,189.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__fading_discolouration__p00_generic__s2026__190b245acb__restored_stable_diffusion_inpainting.png,0.2760382758246527,0.2760382758246527,-0.5874862000200682
synthetic_degradation__p043_partial_transparency_severe,2026,sd__syn__p043__partial_transparency__p01_style_period__s2026__a9de74e6a9,synthetic_degradation,p043__partial_transparency__severe,p043,partial_transparency,p01_style_period,style_period_context,contextual,1,"restore the damaged or missing area of this historical artwork painting while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[],[style_period],1,9.4414448000025,10.019467954282408,159.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p043__partial_transparency__p01_style_period__s2026__a9de74e6a9__restored_stable_diffusion_inpainting.png,sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752,10.14529390000098,10.445184213143808,142.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752__restored_stable_diffusion_inpainting.png,-0.4257162588613994,0.4257162588613994,-0.7038490999984788
synthetic_degradation__p043_partial_transparency_severe,2026,sd__syn__p043__partial_transparency__p02_artist__s2026__36a16a7ecb,synthetic_degradation,p043__partial_transparency__severe,p043,partial_transparency,p02_artist,artist_context,contextual,2,"restore the damaged or missing area of this painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[],0,9.512436100005289,10.99992088035301,147.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p02_artist/sd__syn__p043__partial_transparency__p02_artist__s2026__36a16a7ecb__restored_stable_diffusion_inpainting.png,sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752,10.14529390000098,10.445184213143808,142.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752__restored_stable_diffusion_inpainting.png,0.5547366672092018,0.5547366672092018,-0.6328577999956906
synthetic_degradation__p043_partial_transparency_severe,2026,sd__syn__p043__partial_transparency__p03_artist_style_p__s2026__194fdc3293,synthetic_degradation,p043__partial_transparency__severe,p043,partial_transparency,p03_artist_style_period,artist_style_period_context,contextual,3,"restore the damaged or missing area of this historical artwork painting by Paul Cézanne while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context",[artist],[style_period],1,9.564549799993983,11.00659066659433,147.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p03_artist_style_period/sd__syn__p043__partial_transparency__p03_artist_style_p__s2026__194fdc3293__restored_stable_diffusion_inpainting.png,sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752,10.14529390000098,10.445184213143808,142.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752__restored_stable_diffusion_inpainting.png,0.5614064534505214,0.5614064534505214,-0.5807441000069957
synthetic_degradation__p043_partial_transparency_severe,2026,sd__syn__p043__partial_transparency__p04_full_context__s2026__c1ee814773,synthetic_degradation,p043__partial_transparency__severe,p043,partial_transparency,p04_full_context,artwork_full_context,contextual,4,"restore the damaged or missing area of this painting titled The Card Players, by Paul Cézanne, categorized as high_texture_brushwork while preserving the original composition, colour palette, brushwork, texture, lighting, age, and surrounding visual context","[artist, title, category]",[style_period],1,9.55587349999405,11.426298918547454,149.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p04_full_context/sd__syn__p043__partial_transparency__p04_full_context__s2026__c1ee814773__restored_stable_diffusion_inpainting.png,sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752,10.14529390000098,10.445184213143808,142.0,True,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p043__partial_transparency__p00_generic__s2026__24691e8752__restored_stable_diffusion_inpainting.png,0.9811147054036464,0.9811147054036464,-0.5894204000069294
