table_row_id,table_id,table_order,section_id,row_order,row_key,row_label,values_json,scope,denominator,independent_unit,source_notebook_ids_json,source_paths_json,source_row_ids_json,applicability_status,interpretation,schema_version,status,issue
thesis_47201172ba036dab3fef280d,t14_compute_scalability,14,compute-scalability,10,projection__projected_300_sdxl_full_design__stable_diffusion_inpainting,stable_diffusion_inpainting — projected_300_sdxl_full_design,"{""candidate_count"": null, ""is_executed"": false, ""is_projected"": true, ""output_storage_bytes"": null, ""projected_output_storage_bytes"": null, ""record_type"": ""projection"", ""runtime_central_seconds"": null, ""runtime_lower_seconds"": null, ""runtime_upper_seconds"": null}",projected_300_sdxl_full_design,one observed or projected model-scenario record,model-scenario,"[""30""]","[""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"", ""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv""]","[""compute_a8cf7391a4ad4e22a6da""]",not_applicable_no_full_design_basis,"Observed records describe one workstation; projected records are linear planning estimates, not executed results or confidence intervals.",thesis_tables.v1,ok,
thesis_7a203732ec5b6acc013ba6ec,t14_compute_scalability,14,compute-scalability,11,projection__projected_600_current_design_mix__hint_places2,hint_places2 — projected_600_current_design_mix,"{""candidate_count"": 5240.0, ""is_executed"": false, ""is_projected"": true, ""output_storage_bytes"": null, ""projected_output_storage_bytes"": 3837397906.0, ""record_type"": ""projection"", ""runtime_central_seconds"": 31731.826, ""runtime_lower_seconds"": 31180.8, ""runtime_upper_seconds"": 36707.73599999999}",projected_600_current_design_mix,one observed or projected model-scenario record,model-scenario,"[""30""]","[""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"", ""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv""]","[""compute_e37eef32218553763adc""]",applicable_projection,"Observed records describe one workstation; projected records are linear planning estimates, not executed results or confidence intervals.",thesis_tables.v1,ok,
thesis_d7086c272dfe5b31a0849d18,t14_compute_scalability,14,compute-scalability,12,projection__projected_600_current_design_mix__lama,lama — projected_600_current_design_mix,"{""candidate_count"": 5240.0, ""is_executed"": false, ""is_projected"": true, ""output_storage_bytes"": null, ""projected_output_storage_bytes"": 3780473207.0, ""record_type"": ""projection"", ""runtime_central_seconds"": 6925.180619199993, ""runtime_lower_seconds"": 6732.10006485328, ""runtime_upper_seconds"": 7360.063493094103}",projected_600_current_design_mix,one observed or projected model-scenario record,model-scenario,"[""30""]","[""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"", ""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv""]","[""compute_ae2383b77ede8594a0a5""]",applicable_projection,"Observed records describe one workstation; projected records are linear planning estimates, not executed results or confidence intervals.",thesis_tables.v1,ok,
thesis_6df762ab60e77fc147c2a64c,t14_compute_scalability,14,compute-scalability,13,projection__projected_600_current_design_mix__opencv_telea,opencv_telea — projected_600_current_design_mix,"{""candidate_count"": 5240.0, ""is_executed"": false, ""is_projected"": true, ""output_storage_bytes"": null, ""projected_output_storage_bytes"": 3725499219.0, ""record_type"": ""projection"", ""runtime_central_seconds"": 2644.221561998769, ""runtime_lower_seconds"": 2479.1410959814675, ""runtime_upper_seconds"": 4361.632364027666}",projected_600_current_design_mix,one observed or projected model-scenario record,model-scenario,"[""30""]","[""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"", ""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv""]","[""compute_1c48bcc648b34644a4cc""]",applicable_projection,"Observed records describe one workstation; projected records are linear planning estimates, not executed results or confidence intervals.",thesis_tables.v1,ok,
thesis_16d8a63b206b163df7697b51,t14_compute_scalability,14,compute-scalability,14,projection__projected_600_current_design_mix__sdxl_inpainting,sdxl_inpainting — projected_600_current_design_mix,"{""candidate_count"": null, ""is_executed"": false, ""is_projected"": true, ""output_storage_bytes"": null, ""projected_output_storage_bytes"": null, ""record_type"": ""projection"", ""runtime_central_seconds"": null, ""runtime_lower_seconds"": null, ""runtime_upper_seconds"": null}",projected_600_current_design_mix,one observed or projected model-scenario record,model-scenario,"[""30""]","[""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"", ""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv""]","[""compute_9166adcd592b7fa8ab82""]",not_applicable_no_full_design_basis,"Observed records describe one workstation; projected records are linear planning estimates, not executed results or confidence intervals.",thesis_tables.v1,ok,
thesis_95c7561eb88e75517d127976,t14_compute_scalability,14,compute-scalability,15,projection__projected_600_current_design_mix__stable_diffusion_inpainting,stable_diffusion_inpainting — projected_600_current_design_mix,"{""candidate_count"": 17040.0, ""is_executed"": false, ""is_projected"": true, ""output_storage_bytes"": null, ""projected_output_storage_bytes"": 12346725404.0, ""record_type"": ""projection"", ""runtime_central_seconds"": 143217.43209740444, ""runtime_lower_seconds"": 142362.38960982766, ""runtime_upper_seconds"": 155925.8373537423}",projected_600_current_design_mix,one observed or projected model-scenario record,model-scenario,"[""30""]","[""outputs/30_model_cards_compute_and_scalability/metrics/compute_scalability.csv"", ""outputs/30_model_cards_compute_and_scalability/data/model_cards.csv""]","[""compute_28cb4d2f27813d1b2dc6""]",applicable_projection,"Observed records describe one workstation; projected records are linear planning estimates, not executed results or confidence intervals.",thesis_tables.v1,ok,
thesis_725624b4eb27cc8e027bf683,t15_limitations,15,limitations,1,limitation_01,controlled artificial damage not real material treatment,"{""limitation_id"": ""controlled_artificial_damage_not_real_material_treatment"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""controlled_artificial_damage_not_real_material_treatment""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_51c77cbe996a5cd4c0598614,t15_limitations,15,limitations,2,limitation_02,no paired real damaged undamaged conservation dataset,"{""limitation_id"": ""no_paired_real_damaged_undamaged_conservation_dataset"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""no_paired_real_damaged_undamaged_conservation_dataset""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_82a27ee7468b11300fab3664,t15_limitations,15,limitations,3,limitation_03,controlled 300 balanced collection does not represent all painting traditions or conservation conditions,"{""limitation_id"": ""controlled_300_balanced_collection_does_not_represent_all_painting_traditions_or_conservation_conditions"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""controlled_300_balanced_collection_does_not_represent_all_painting_traditions_or_conservation_conditions""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_32f12c2ed229f5b5956d001f,t15_limitations,15,limitations,4,limitation_04,style or period documented for 268 of 300 paintings,"{""limitation_id"": ""style_or_period_documented_for_268_of_300_paintings"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""style_or_period_documented_for_268_of_300_paintings""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_1b8b4918bb9419296cb48a63,t15_limitations,15,limitations,5,limitation_05,thirty five painting extensions do not separate category from painting identity,"{""limitation_id"": ""thirty_five_painting_extensions_do_not_separate_category_from_painting_identity"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""thirty_five_painting_extensions_do_not_separate_category_from_painting_identity""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_574b0fe3ee854259e97ac0a4,t15_limitations,15,limitations,6,limitation_06,sdxl bounded 35 case schedule has 24 completed candidates across 30 paintings,"{""limitation_id"": ""sdxl_bounded_35_case_schedule_has_24_completed_candidates_across_30_paintings"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""sdxl_bounded_35_case_schedule_has_24_completed_candidates_across_30_paintings""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_da0ceb3d5b0a2c33e5910f69,t15_limitations,15,limitations,7,limitation_07,uncertainty only for supported repeated seed populations,"{""limitation_id"": ""uncertainty_only_for_supported_repeated_seed_populations"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""uncertainty_only_for_supported_repeated_seed_populations""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_0f33307bea5e7ea2d43a4638,t15_limitations,15,limitations,8,limitation_08,uncertainty is not calibrated confidence,"{""limitation_id"": ""uncertainty_is_not_calibrated_confidence"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""uncertainty_is_not_calibrated_confidence""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_baf9903b8385ddb298068fab,t15_limitations,15,limitations,9,limitation_09,telea lama and hint are deterministic,"{""limitation_id"": ""telea_lama_and_hint_are_deterministic"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""telea_lama_and_hint_are_deterministic""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_412bc378afa849c0aae6b073,t15_limitations,15,limitations,10,limitation_10,no human or expert rating dataset,"{""limitation_id"": ""no_human_or_expert_rating_dataset"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""no_human_or_expert_rating_dataset""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_6df3e6d569d4707119103776,t15_limitations,15,limitations,11,limitation_11,computational flags are not expert ground truth,"{""limitation_id"": ""computational_flags_are_not_expert_ground_truth"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""computational_flags_are_not_expert_ground_truth""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
thesis_66b84b94a2a5db40b34260d2,t15_limitations,15,limitations,12,limitation_12,retrieval similarity is not restoration correctness,"{""limitation_id"": ""retrieval_similarity_is_not_restoration_correctness"", ""must_remain_explicit"": true}",final_report_interpretation_boundary,one approved limitation or deviation,limitation record,"[""33""]","[""docs/evidence_dependency_audit.md"", ""config/evaluation/evidence_coverage.yaml""]","[""retrieval_similarity_is_not_restoration_correctness""]",documented_limitation,This boundary must remain explicit wherever the affected evidence is interpreted.,thesis_tables.v1,ok,
