result_id,scenario_id,scenario_family,result_kind,analysis_scope,scope_value,entity_type,entity_id,model_id,flag_id,baseline_value,scenario_value,absolute_change,relative_change,baseline_rank,scenario_rank,rank_change,baseline_winner_id,scenario_winner_id,winner_retained,kendalls_tau,spearman_rho,baseline_triggered_count,scenario_triggered_count,changed_count,changed_fraction,insufficient_evidence_count,available_family_count,available_anchor_count,n_paintings,n_cases,n_candidates,independent_unit,applicability_status,interpretation_status,schema_version,status,issue
ablation_bb24cc0acea1195e14a4,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p218__mixed_damage,case,canonical__p218__mixed_damage,,,,,,,887.0,996.0,109.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_05df204bdc95020760f8,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p218__scratch_thin,case,canonical__p218__scratch_thin,,,,,,,1510.0,2049.0,539.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d148b20881aec1270cd9,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p218__zero_control,case,canonical__p218__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_fe3488e14d2d463a3462,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p219__loss_large,case,canonical__p219__loss_large,,,,,,,532.0,700.0,168.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_785d7e316a7f461eab24,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p219__loss_small,case,canonical__p219__loss_small,,,,,,,1275.0,1330.0,55.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_87a27e31ef3730f26cb4,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p219__mixed_damage,case,canonical__p219__mixed_damage,,,,,,,979.0,819.0,-160.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6f9287354809f0ce472f,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p219__scratch_thin,case,canonical__p219__scratch_thin,,,,,,,1602.0,1713.0,111.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c5bd732d66c61072f9af,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p219__zero_control,case,canonical__p219__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_ffd4e5fe2e4a98ad6d45,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p220__loss_large,case,canonical__p220__loss_large,,,,,,,404.0,415.0,11.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_6cb3fd25e3a662b82736,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p220__loss_small,case,canonical__p220__loss_small,,,,,,,1585.0,1441.0,-144.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_573944c98910f92a5a59,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p220__mixed_damage,case,canonical__p220__mixed_damage,,,,,,,1072.0,905.0,-167.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7b4d17da6c5d344916f0,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p220__scratch_thin,case,canonical__p220__scratch_thin,,,,,,,1743.0,1864.5,121.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_de17fd5c880d5d8096be,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p220__zero_control,case,canonical__p220__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_c3549789273a169afb98,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p221__loss_large,case,canonical__p221__loss_large,,,,,,,502.0,558.0,56.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_82d3b2de20ea568b883c,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p221__loss_small,case,canonical__p221__loss_small,,,,,,,1289.0,1248.0,-41.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_01caab87e955ad8e87cd,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p221__mixed_damage,case,canonical__p221__mixed_damage,,,,,,,1007.0,920.0,-87.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_edc552da3fd6c1b06a2a,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p221__scratch_thin,case,canonical__p221__scratch_thin,,,,,,,2095.0,2199.0,104.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d8bcaba6ddf01e5c2feb,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p221__zero_control,case,canonical__p221__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_1766ae68f0acf5f87bae,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p222__loss_large,case,canonical__p222__loss_large,,,,,,,819.0,971.0,152.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_81b5c9884f27a3f8e62f,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p222__loss_small,case,canonical__p222__loss_small,,,,,,,1996.0,1608.0,-388.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_98632c8f0c3812d501e3,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p222__mixed_damage,case,canonical__p222__mixed_damage,,,,,,,1341.0,1047.0,-294.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_df51f90d300e8535db89,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p222__scratch_thin,case,canonical__p222__scratch_thin,,,,,,,1711.0,1867.0,156.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_c79536bc897606936fac,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p222__zero_control,case,canonical__p222__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_5feec841c679e7d81929,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p223__loss_large,case,canonical__p223__loss_large,,,,,,,154.0,528.0,374.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dd3438a29d965e6693bf,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p223__loss_small,case,canonical__p223__loss_small,,,,,,,1346.0,1464.0,118.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f88f908b176dfb91dd98,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p223__mixed_damage,case,canonical__p223__mixed_damage,,,,,,,1069.0,964.0,-105.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7356cc0290efcb1bef2c,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p223__scratch_thin,case,canonical__p223__scratch_thin,,,,,,,1952.0,2130.0,178.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_71bca184574533e59990,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p223__zero_control,case,canonical__p223__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_9d34b424dadb662286bb,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p224__loss_large,case,canonical__p224__loss_large,,,,,,,135.0,318.0,183.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_072d79422addfe45cb2d,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p224__loss_small,case,canonical__p224__loss_small,,,,,,,892.0,1079.0,187.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_dd09ad52f01f42e00d75,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p224__mixed_damage,case,canonical__p224__mixed_damage,,,,,,,810.0,546.0,-264.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3a5c1283ae5df5b53484,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p224__scratch_thin,case,canonical__p224__scratch_thin,,,,,,,1584.0,1593.0,9.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_ec026219d291d7c29f21,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p224__zero_control,case,canonical__p224__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_3c7fa3c7b52cf78052ba,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p225__loss_large,case,canonical__p225__loss_large,,,,,,,663.0,697.0,34.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7746118bed9200646710,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p225__loss_small,case,canonical__p225__loss_small,,,,,,,1298.0,1438.0,140.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_f3ca9d210cca92f7452e,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p225__mixed_damage,case,canonical__p225__mixed_damage,,,,,,,1095.0,1000.0,-95.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_54ed2f13b3dce99c742d,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p225__scratch_thin,case,canonical__p225__scratch_thin,,,,,,,2304.0,2284.0,-20.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_3eb8b116d10ce2df2b82,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p225__zero_control,case,canonical__p225__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_c7d5d41b413f3155db5d,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p226__loss_large,case,canonical__p226__loss_large,,,,,,,490.0,511.0,21.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_167c879b61d2ef0a8d58,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p226__loss_small,case,canonical__p226__loss_small,,,,,,,1348.5,1307.0,-41.5,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_d652ad32b2d823ce564d,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p226__mixed_damage,case,canonical__p226__mixed_damage,,,,,,,904.0,702.0,-202.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_70ff8c8eaa36f32cc25e,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p226__scratch_thin,case,canonical__p226__scratch_thin,,,,,,,2071.0,2023.0,-48.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_1d90131a6425e122d438,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p226__zero_control,case,canonical__p226__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_a10698fe1a2a1e4c9653,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p227__loss_large,case,canonical__p227__loss_large,,,,,,,418.0,358.0,-60.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_7691303ba2d196eb9152,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p227__loss_small,case,canonical__p227__loss_small,,,,,,,1570.0,1494.0,-76.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_69955494a660b6c31b08,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p227__mixed_damage,case,canonical__p227__mixed_damage,,,,,,,964.0,626.0,-338.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_b1e2997f43e1aa219064,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p227__scratch_thin,case,canonical__p227__scratch_thin,,,,,,,1907.0,1710.0,-197.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_44ffa3de950361c51a90,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p227__zero_control,case,canonical__p227__zero_control,,,,,,,,,,,,,,,,,,,,4,4,300,2320,9280,painting,not_applicable_zero_control,zero_damage_control_retained_without_artificial_quality_rank,metric_region_ablation_results.v1,ok,
ablation_fe9680453060ad758e0e,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p228__loss_large,case,canonical__p228__loss_large,,,,,,,359.0,381.0,22.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
ablation_5c80d5d8e2988d221127,full_image_only,region,case_priority_rank,matched_case_diagnostic_priority,canonical__p228__loss_small,case,canonical__p228__loss_small,,,,,,,1454.0,1312.0,-142.0,,,,0.7628869045978371,0.9236455435536711,,,,,,4,4,300,2320,9280,painting,supported,diagnostic_ordinal_difficulty_not_trust_score,metric_region_ablation_results.v1,ok,
